,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
40,tt0060438,Dolci vizi al foro,A Funny Thing Happened on the Way to the Forum,1966,1966-10-16,"Comedy, Musical",99,"USA, UK",English,Richard Lester,"Melvin Frank, Michael Pertwee",Melvin Frank Production,"Zero Mostel, Phil Silvers, Buster Keaton, Michael Crawford, Jack Gilford, Annette Andre, Michael Hordern, Leon Greene, Roy Kinnear, Alfie Bass, John Bluthal, Pamela Brown, Patricia Jessel, Beatrix Lehmann, Frank Thornton",A wily slave must unite a virgin courtesan and his young smitten master to earn his freedom.,6.9,8229,$ 2000000,,,,80.0,31.0
41,tt0037691,Un angelo è caduto,Fallen Angel,1945,1948-09-27,"Crime, Film-Noir, Mystery",98,USA,English,Otto Preminger,"Harry Kleiner, Marty Holland",Twentieth Century Fox,"Alice Faye, Dana Andrews, Linda Darnell, Charles Bickford, Anne Revere, Bruce Cabot, John Carradine, Percy Kilbride","A slick con man arrives in a small town looking to make some money, but soon gets more than he bargained for.",7.1,4784,$ 1075000,,,,87.0,32.0
42,tt0105660,The Turning,The Turning,1992,1992-05-02,Drama,91,USA,English,L.A. Puopolo,"L.A. Puopolo, Chris Ceraso",Puopolo Productions,"Karen Allen, Raymond J. Barry, Michael Dolan, Tess Harper, Gillian Anderson, Jim Simmons, Madison Arnold, Tannis Benedict, John Newton, William B. O'Boyle, Murphy Larson, Michael P. Moran",A white supremacist returns to his hometown for the first time in years to try and save his parents' relationship.,4.6,415,,,,,13.0,4.0
43,tt0185711,Suits,Suits,1999,1999-01-10,Comedy,88,USA,English,Eric Weber,Eric Weber,Tenafly Film Company,"Robert Klein, Tony Hendra, Larry Pine, Paul Lazar, Randy Pearlstein, Ingrid Rogers, James Villemaire, Mark Lake, Joelle Carter, Eben Moore, Timothi-Jane Graham, Frank Minucci, Cary Prusa, Marla Sucharetza, Robert Whaley","A deodorant company with a product called ""Smell No Mo"" pits two rival ad agencies in a race to come up with a campaign for a new-fangled sanitary napkin called Vorcan. The advertising ...",4.1,158,,$ 3676,$ 3676,,5.0,2.0
44,tt1041829,Ricatto d'amore,The Proposal,2009,2009-09-03,"Comedy, Drama, Romance",108,USA,English,Anne Fletcher,Peter Chiarelli,Touchstone Pictures,"Sandra Bullock, Ryan Reynolds, Mary Steenburgen, Craig T. Nelson, Betty White, Denis O'Hare, Malin Akerman, Oscar Nuñez, Aasif Mandvi, Michael Nouri, Michael Mosley, Dale Place, Alicia Hunt, Alexis Garcia, Kortney Adams",A pushy boss forces her young assistant to marry her in order to keep her visa status in the U.S. and avoid deportation to Canada.,6.7,289455,$ 40000000,$ 163958031,$ 317375031,48.0,330.0,234.0
45,tt0262462,Carman: The Champion,Carman: The Champion,2001,2001-03-02,"Action, Drama, Sport",82,USA,English,Lee Stanley,"Carman, Lee Stanley",Code Productions,"Carman, Michael Nouri, Patricia Manterola, Jeremy Williams, Jed Allan, Romeo Fabian, Betty Carvalho, Jay Arlen Jones, Bill Boggs, Steve Albert, Hector Elias, Kevin Rankin, Simon Brooke, Scott L. Schwartz, Eric Mosely","Carman must enter the boxing ring once again. Even though the doctor has advised him against it, he picks up his gloves for one last fight, for his father, for his church, for his love, and for his life.",5.5,782,,$ 1765751,$ 1765751,,120.0,10.0
46,tt0125980,Passione nel deserto,Passion in the Desert,1997,1999-07-17,"Adventure, Drama",91,USA,English,Lavinia Currier,"Honoré de Balzac, Lavinia Currier",Roland-Film,"Ben Daniels, Michel Piccoli, Paul M. Meston, Kenneth Collard, Nadia Odeh, Auda Mohammed Badoul, Mohammed Ali, Habis Hussein, Tasheen Kwalda, Ismael Al-Hamd, James Peck, Nicolas Sagalle, Abdul Latif Salazar",Young French officer Augustin Robert escorts artist Jean-Michel Venture de Paradis to Egypt during Napoleon's Egyptian campaign. Napoleon sent de Paradis to record Egypt's great monuments ...,6.6,801,,$ 250897,$ 250897,,18.0,30.0
47,tt0800255,Vindication,Vindication,2006,2006,Horror,95,USA,English,Bart Mastronardi,Bart Mastronardi,Mastropieces,"William Archiello, Henry Borriello, Raine Brown, Zoe Daelman Chlanda, Michael Coyne, Patrick Cronen, Keith Fraser, Michael Gingold, Stolis Hadjicharalambous, William Hammerer, Alan Rowe Kelly, Petar Krsikapa, Jessie May Laumann, Miguel A. Lopez, Talia Marrero","Fangoria Magazine's OCT. issue 267, introduced this upcoming independent horror movie. Vindication is an independent horror movie striving to raise the bar within the low budget financing ...",5.7,106,,,,,3.0,7.0
48,tt0258273,Lovely & Amazing,Lovely & Amazing,2001,2002-08-02,"Comedy, Drama, Romance",91,USA,English,Nicole Holofcener,Nicole Holofcener,Blow Up Pictures,"Troy Ruptash, Emily Mortimer, Brenda Blethyn, Raven Goodwin, Catherine Keener, Ileen Getz, Kristen Dalton, Romy Rosemont, Aunjanue Ellis, Brooke Allison, Jennifer Zehnder, James Le Gros, Ashlynn Rose, Clark Gregg, Dreya Weber",Self-esteem and insecurity are at the heart of this comedy about the relationship between a mother and her three confused daughters.,6.7,6797,$ 250000,$ 4222923,$ 4677852,75.0,88.0,71.0
49,tt0256359,La sicurezza degli oggetti,The Safety of Objects,2001,2002-11-29,Drama,121,"UK, USA, Canada",English,Rose Troche,"A.M. Homes, Rose Troche",Renaissance Films,"Glenn Close, Dermot Mulroney, Jessica Campbell, Patricia Clarkson, Joshua Jackson, Moira Kelly, Robert Klein, Timothy Olyphant, Mary Kay Place, Kristen Stewart, Alex House, Charlotte Arnold, Andrew Airlie, Stephanie Anne Mills, Angela Vint",A series of overlapping stories about four suburban families dealing with different maladies. Esther Gold's life is consumed by caring for her comatose son; Jim Train is sent into a ...,6.5,4057,,$ 319299,$ 453292,58.0,42.0,58.0
50,tt0083960,Vendetta ad Hong Kong,Forced Vengeance,1982,1982-07-30,"Action, Adventure, Crime",90,"USA, Hong Kong",English,James Fargo,"Franklin Thompson, James Fargo",Metro-Goldwyn-Mayer (MGM),"Chuck Norris, Mary Louise Weller, Camila Griggs, Michael Cavanaugh, David Opatoshu, Seiji Sakaguchi, Frank Michael Liu, Bob Minor, Lloyd Kino, Leigh Hamilton, Howard Caine, Robert Emhardt, Roger Behrstock, Jimmy Shaw, Behrouz Gramian",A casino security guard is forced into violence from when the Hong Kong mob threatens his friends.,5.7,2692,$ 5000000,$ 6660333,$ 6660333,,34.0,15.0
51,tt0075945,A Distant Thunder,A Distant Thunder,1978,1978-05-24,"Drama, Sci-Fi",76,USA,English,Donald W. Thompson,"Donald W. Thompson, Russell S. Doughten Jr.",Mark IV Pictures Incorporated,"Patty Dunning, Sally Johnson, Sandy Christen, Thom Rachford, Maryann Rachford, Heidi Vaughn, Russell S. Doughten Jr., Kent Wagner, Curtis Page, Jean Berg, Colleen Niday, Jim Ites, Timm Jackson, Tim Doughten, Murial Hunt","The second film, A Thief in the Night being the first, A Distant Thunder continues the story of Patty, a young woman living in the ""end times"" referred to in biblical prophecy. This action ...",5.1,304,,,,,9.0,3.0
52,tt0071675,Baby Killer,It's Alive,1974,1975-03-01,Horror,91,USA,English,Larry Cohen,Larry Cohen,Warner Bros.,"John P. Ryan, Sharon Farrell, Andrew Duggan, Guy Stockwell, James Dixon, Michael Ansara, Robert Emhardt, William Wellman Jr., Shamus Locke, Nancy Burnett, Patrick McAllister, Daniel Holzman, Diana Hale, Gerald York, Jerry Taft","The Davies expect a baby, which turns out to be a monster with a nasty habit of killing when it's scared. And it's easily scared.",5.8,6755,$ 500000,,,72.0,99.0,71.0
53,tt0067065,Fuga dal pianeta delle scimmie,Escape from the Planet of the Apes,1971,1971-11-20,"Action, Sci-Fi",98,USA,English,Don Taylor,"Paul Dehn, Pierre Boulle",Twentieth Century Fox,"Roddy McDowall, Kim Hunter, Bradford Dillman, Natalie Trundy, Eric Braeden, William Windom, Sal Mineo, Albert Salmi, Jason Evers, John Randolph, Harry Lauter, M. Emmet Walsh, Roy Glenn, Peter Forster, Norman Burton","The world is shocked by the appearance of three talking chimpanzees, who arrived mysteriously in a U.S. spacecraft. They become the toast of society, but one man believes them to be a threat to the human race.",6.3,31416,$ 2500000,$ 12348905,$ 12348905,69.0,117.0,67.0
54,tt0039224,Forza bruta,Brute Force,1947,1947-12-03,"Crime, Drama, Film-Noir",98,USA,English,Jules Dassin,"Richard Brooks, Robert Patterson",Mark Hellinger Productions,"Burt Lancaster, Hume Cronyn, Charles Bickford, Yvonne De Carlo, Ann Blyth, Ella Raines, Anita Colby, Sam Levene, Jeff Corey, John Hoyt, Jack Overman, Roman Bohnen, Sir Lancelot, Vince Barnett, Jay C. Flippen","At a tough penitentiary, prisoner Joe Collins plans to rebel against Captain Munsey, the power-mad chief guard.",7.6,8734,,,,80.0,79.0,70.0
55,tt0041251,Malerba,City Across the River,1949,1949-07-04,"Crime, Drama, Film-Noir",91,USA,English,Maxwell Shane,"Maxwell Shane, Dennis J. Cooper",Universal International Pictures (UI),"Stephen McNally, Thelma Ritter, Luis Van Rooten, Jeff Corey, Sharon McManus, Sue England, Barbara Whiting, Richard Benedict, Peter Fernandez, Al Ramsen, Joshua Shelley, Tony Curtis, Mickey Knox, Richard Jaeckel, Al Eben",The macho head of an urban community center tries to reform juvenile delinquents.,6.6,303,,$ 1500000,,,12.0,6.0
56,tt0335121,Godsend - Il male è rinato,Godsend,2004,2004-09-10,"Action, Drama, Fantasy",102,"Canada, USA",English,Nick Hamm,Mark Bomback,Lions Gate Films,"Greg Kinnear, Rebecca Romijn, Robert De Niro, Cameron Bright, Merwin Mondesir, Sava Drayton, Jake Simons, Elle Downs, Edie Inksetter, Raoul Bhaneja, Jenny Cooper, Thomas Chambers, Munro Chambers, Jeff Christensen, Deborah Odell","A couple agree to have their deceased son cloned, under the supervision of an enigmatic doctor, but bizarre things start to happen several years after his rebirth.",4.8,24618,$ 25000000,$ 14379751,$ 30120671,24.0,195.0,124.0
57,tt1602098,Albert Nobbs,Albert Nobbs,2011,2012-02-10,"Drama, Romance",113,"UK, Ireland, France, USA",English,Rodrigo García,"Gabriella Prekop, John Banville",Mockingbird Pictures,"Glenn Close, Antonia Campbell-Hughes, Mia Wasikowska, Pauline Collins, Maria Doyle Kennedy, Mark Williams, James Greene, Serena Brabazon, Michael McElhatton, Dolores Mullally, Bonnie McCormack, Phyllida Law, Brendan Gleeson, Kenneth Collard, Judy Donovan","Albert Nobbs struggles to survive in late 19th-century Ireland, where women aren't encouraged to be independent. Posing as a man so she can work as a butler in Dublin's most elegant hotel, Albert meets a handsome painter and looks to escape the lie she has been living.",6.7,23127,$ 8000000,$ 3014696,$ 7532259,57.0,104.0,226.0
58,tt1251495,Spicy Mac Project,Spicy Mac Project,2009,2009-01-01,Comedy,90,USA,English,Spicy Mac,"Spicy Mac, Dan Barnhill",Cente Service,"Steve Bakken, Jeff Swarthout, Ethan McDowell, Christopher Corbin, Dan Barnhill, Charles Pacello, Jami Philbrick, Samson Ghaffary, Tony Cronin, Howard Paley, Larry Marko, Marlene Mc'Cohen, Jason Ciok, Louis Allen, Grace Asakura",,5.4,102,$ 25000,,,,,
59,tt3737420,In Vino,In Vino,2017,2017-08-05,"Comedy, Thriller",93,USA,English,Leonardo Foti,Leonardo Foti,FJ Productions,"Sean Young, Edward Asner, Marina Benedict, Adam Korson, Brendan Bradley, Candice Azzara, Jennifer Candy, Chris Ashworth, Jill-Michele Melean, Jeff Doucette, Alex Rose Wiesel, Natalie Britton, André Gordon, Brooks Almy, Casey Kramer","Its a special night for the Buoitton Family. Charles and Linda, extremely wealthy couple, invite their closest friends and family members to dinner. Before dinner is served Charles raises ...",4.5,175,,,,,6.0,
60,tt2409518,The Otherworld,The Otherworld,2016,2016-11-11,Fantasy,90,USA,English,Gisela Pereira,Gisela Pereira,Gisela Productions,"James Karcher, Hjeron O'Sidhe, Gisela Pereira, Chris Leidenfrost-Wilson, Clint Heilman, Merlin Bear, Anarae Silverwillow, Maralily, Rick Wales, Robert Emmet Garnham, Michael Donaldson, John B. McCann, LionFire, Jared Kirby, Peter Thelen",A magic fairy tale drawing on Pagan Celtic myths and Irish legends.,4.5,189,,,,,71.0,
61,tt0043725,L'assedio di Fort Point,The Last Outpost,1951,1951-04-04,Western,89,USA,English,Lewis R. Foster,"Daniel Mainwaring, George Worthing Yates",Pine-Thomas Productions,"Ronald Reagan, Rhonda Fleming, Bruce Bennett, Bill Williams, Noah Beery Jr., Peter Hansen, Hugh Beaumont, Lloyd Corrigan, John Ridgely","Despite their fighting on opposite sides during the Civil War, brothers Vance and Jeb Britton have to set their differences aside in order to survive an Indian attack.",5.9,406,,$ 1225000,,,14.0,6.0
62,tt1046947,Oggi è già domani,Last Chance Harvey,2008,2009-01-16,"Drama, Romance",93,USA,English,Joel Hopkins,Joel Hopkins,Overture Films,"Dustin Hoffman, Emma Thompson, Eileen Atkins, Kathy Baker, Liane Balaban, James Brolin, Richard Schiff, Tim Howar, Wendy Mae Brown, Bronagh Gallagher, Jeremy Sheffield, Daniel Lapaine, Patrick Baladi, Adam James, Michael Landes","In London for his daughter's wedding, a rumpled man finds his romantic spirits lifted by a new woman in his life.",6.6,20299,,$ 14889042,$ 32568427,57.0,122.0,156.0
63,tt0056093,Una sposa per due,If a Man Answers,1962,1962-10-10,"Comedy, Romance",102,USA,"English, French",Henry Levin,"Richard Morris, Winifred Wolfe",Ross Hunter Productions,"Sandra Dee, Bobby Darin, Micheline Presle, John Lund, Cesar Romero, Stefanie Powers, Christopher Knight, Ted Thorpe, Roger Bacon, John Bleifer, Pamela Searle, Warrene Ott, Dani Lynn, Charlene Holt, Gloria Camacho","Rich socialite Chantal marries Eugene, a photographer, and everything seems blissful until her envious friend attempts to break them up. In desperation, she turns to her mother, but the advice she receives may do more harm than good.",7.0,1003,,,,,22.0,4.0
64,tt0052707,Counterplot,Counterplot,1959,1959-10-01,"Crime, Drama",76,USA,English,Kurt Neumann,Richard Blake,Kurt Neumann Productions,"Forrest Tucker, Allison Hayes, Gerald Milton, Jackie Wayne, Richard Verney, Miguel Ángel Álvarez, Rita Tanno, Ulises Brenes, Edmundo Rivera Álvarez, Guardo Albani, Charles A. Gibbs, Yvonne Peck, Art Bedard, Raúl Dávila",Man hides out in Puerto Rico from the police and his double-crossing attorney.,4.8,102,,,,,5.0,2.0
65,tt0047139,Jungle Man-Eaters,Jungle Man-Eaters,1954,1954-06-01,Adventure,68,USA,English,Lee Sholem,"Samuel Newman, Samuel Newman",Sam Katzman Productions,"Johnny Weissmuller, Karin Booth, Richard Wyler, Bernie Hamilton, Gregory Gaye, Lester Matthews, Paul Thompson, Vince Townsend Jr., Louise Franklin, Tamba",Jungle Jim does battle with a would-be diamond smuggler and a renegade tribe.,6.7,222,,,,,9.0,2.0
66,tt0072725,Boss Nigger,Boss Nigger,1974,1975-08-18,"Comedy, Western",87,USA,English,Jack Arnold,Fred Williamson,3P Productions,"Fred Williamson, D'Urville Martin, William Smith, R.G. Armstrong, Don 'Red' Barry, Barbara Leigh, Carmen Hayward, Carmen Zapata, Ben Zeller, Sonny Robbins, Don Hayes, Jonathan Bahnks, Sonny Cooper, Phil Mead, Harry Luck","Two black bounty hunters ride into a small town out West in pursuit of an outlaw. They discover that the town has no sheriff, and soon take over that position, much against the will of the ...",6.6,2189,,,,,25.0,36.0
67,tt0106925,Incendio assassino,Flashfire,1994,1994-09-15,"Action, Crime, Thriller",88,USA,English,Elliot Silverstein,"John Warren, Dan York",August Fire Productions Inc.,"Billy Zane, Louis Gossett Jr., Kristin Minter, Louis Giambalvo, Tom Mason, Caroline Williams, Ric Drasin, Arthur Hansel, Mimi Kennedy, Mark L. Taylor, Gregory Millar, Katherine LaNasa, Carrie-Anne Moss, Brian Mahoney, Ali Salgado","Police Detective Jack Flinder (Billy Zane) is already in trouble with the rest of his force for imprisoning a corrupt partner, but now he has a new problem with which to deal. Things get much worse from there.",4.7,312,,,,,4.0,1.0
68,tt4328094,Impossible Monsters,Impossible Monsters,2019,2019-03-09,Thriller,84,USA,English,Nathan Catucci,Nathan Catucci,Impossible Monsters,"Laila Robins, Santino Fontana, Natalie Knepp, Dennis Boutsikaris, Geoffrey Owens, Lyanka Gryu, Devika Bhise, Jennifer Lim, Chris Henry Coffey, Richard Meiman, Robert Cuccioli, Alison Fraser, Rajeev Varma, Reese Grande, Dónall Ó Héalai","An ambitious professor becomes caught up in the murder of a participant in his sleep study, as the lines between dreams and reality blur.",6.2,1582,,,,,27.0,11.0
69,tt0837796,House,House,2008,2008-11-07,Horror,88,USA,English,Robby Henson,"Ted Dekker, Rob Green",More Entertainment,"Michael Madsen, Reynaldo Rosales, Heidi Dippold, Julie Ann Emery, J.P. Davis, Lew Temple, Leslie Easterbrook, Bill Moseley, Pawel Delag, Weronika Rosati, Alanna Bale, Mark Fierer, Florentyna Synowiecka, Andrew Gorzen, Albert Pietrzak","In rural Alabama, two couples find themselves in a fight for survival. Running from a maniac (The Tin Man) bent on killing them, they flee deep into the woods and seek refuge in a house.",4.6,5519,$ 2500000,$ 575048,$ 1141018,24.0,76.0,49.0
70,tt0079302,Home Movies - Vizietti familiari,Home Movies,1979,1980-04-10,Comedy,90,USA,English,Brian De Palma,"Kim Ambler, Brian De Palma",,"Nancy Allen, Mary Davenport, Kirk Douglas, Vincent Gardenia, Keith Gordon, Gerrit Graham, Loretta Tupper, Captain Haggerty, Theresa Saldana, Kari Borg, Constance Ilowitz, Kim Herbert, Ross Barnes, Stephen Le May, Charlie Loventhal","Keith Gordon is a creative young man who films the oddball doings of his family and peers. ""The Maestro"" appears frequently to give him pointers on his techniques. It's almost a film about ...",5.2,745,$ 400000,$ 89134,$ 89134,,8.0,12.0
71,tt6015760,They're Inside,They're Inside,2019,2019-07-16,Horror,83,USA,English,John-Paul Panelli,"Schuyler Brumley, John-Paul Panelli",Masterfully Macabre Entertainment,"Karli Hall, Amanda Kathleen Ward, Sascha Ghafoor, Chelsea D. Miller, Jake Ferree, Matthew Peschio, Alex Rinehart, Schuyler Brumley, Louie Chapman, MacLeod Andrews","When two sisters go to an isolated cabin in the woods to film a passion project, family secrets start to get in the way, as do masked strangers filming a passion project of their own.",4.2,707,,,,,49.0,11.0
72,tt1074931,Arnolds Park,Arnolds Park,2007,2007-07-20,"Mystery, Thriller",103,USA,English,Gene Teigland,"James A. Kreitel, Gene Teigland",Picture Factory,"Erik Allen, Randy Baranczyk, Chris Carlson, Ben Coler, Nancy Crocker, James Michael Detmar, Crystal Donner, Erica Elaine Engelbert, Matthew Feeney, Tac Fitzgerald, Jon Foss, Casey Garven, Colleen Gilbert, Gary Groomes, Kendyl Joi","In the eyes of his classmates, Francis Larson is nothing more than an overweight social outcast. After being sent to prison when he's forced to confess to the murder, everyone including his...",4.4,100,$ 600000,$ 23616,$ 23616,,5.0,
73,tt1458169,Kidnap,Kidnap,2017,2017-08-04,"Action, Crime, Drama",95,USA,English,Luis Prieto,Knate Lee,Di Bonaventura Pictures,"Halle Berry, Sage Correa, Chris McGinn, Lew Temple, Jason George, Christopher Berry, Arron Shiver, Kurtis Bedford, Carmella Riley, Brice Fisher, Jennie Ventriss, Timothy Fannon, Andy Wagner, Malea Rose, Jill E. Alexander",A mother stops at nothing to recover her kidnapped son.,5.9,32897,$ 21000000,$ 30971040,$ 34814102,44.0,350.0,108.0
74,tt0165454,The Runner,The Runner,1999,1999-08-01,"Drama, Crime, Thriller",94,USA,English,Ron Moler,"Anthony E. Zuiker, Anthony E. Zuiker",Aspect Ratio Film,"Ron Eldard, Courteney Cox, John Goodman, Joe Mantegna, Bokeem Woodbine, David Jensen, John David Conti, Terrence Evans, Gary Grossman, Steve Schirripa, Lucy Lin, Ai Wan, John Buchanan, Joey Miyashima, David Arquette",A compulsive gambler finds his new family's safety seriously threatened by a ruthless gambling boss.,5.6,1110,,,,,22.0,3.0
75,tt1260365,On the Inside - La prigione dei folli,On the Inside,2011,2011-11-09,"Drama, Thriller",95,USA,English,D.W. Brown,D.W. Brown,Mike Wittlin Productions,"Nick Stahl, Dash Mihok, Olivia Wilde, Pruitt Taylor Vince, Shohreh Aghdashloo, Tariq Trotter, Daniel Franzese, Daniel London, Joanne Baron, Haley Webb, D.W. Brown, Amy Attaway, George Drennen, Lissa Brennan, Rick Applegate",A decent but troubled young man is sent to a psychiatric institution for the criminally insane and soon finds himself in a fight for his life battling ghosts inside his head and very real enemies all around him.,5.3,1950,$ 4000000,,,,14.0,8.0
76,tt1340635,Black Lightning,Black Lightning,2008,2008-09-13,"Comedy, Crime",80,USA,English,Nick Sanford,Nick Sanford,Speedway Pictures,"Derek Lofton, Nicholas Toscani, Shawn Laguna, Ethan Guinn, Emily Coker, Steven Patchin, Nick Sanford, Dalton Stuart, Jason Hart, Rebecca Glover, Lysa Hanes, Jonathon McMillan, Sidney Lawrence Brown, Chris McFarland, Cortney Hunter","Black Lightning is recruited as an undercover cop to infiltrate Ricky Rodriguez, also known as 'The Mexecutioner', and find out where a major drug deal is about to happen. Meanwhile, Twist ...",5.0,136,$ 300,,,,,
77,tt3854562,Star Trek: Horizon,Star Trek: Horizon,2016,2016-02-26,"Action, Adventure, Sci-Fi",102,USA,English,Tommy Kraft,"Tommy Kraft, Gene Roddenberry",TK2 Films,"Paul Lang, Marc Bowers, Ryan Webber, Callie Bussell, Jeannine Thompson, Ashley Croft, Tom McClure, Tim Kaiser, Ryan T. Husk, Rocco Guirlanda, Rico E. Anderson, David Wunderlich, Caroline Rankin, Todd Lutz, Christopher K. Blackmon","In a time prior to the United Federation of Planets, a young coalition of worlds led by Earth battle the Romulan Star Empire for their very survival.",5.7,552,,,,,26.0,4.0
78,tt0038129,Strangler of the Swamp,Strangler of the Swamp,1946,1946-01-02,"Drama, Fantasy, Horror",59,USA,English,Frank Wisbar,"Frank Wisbar, Leo J. McCarthy",Producers Releasing Corporation (PRC),"Rosemary La Planche, Robert Barrat, Blake Edwards, Charles Middleton, Effie Laird, Nolan Leary, Frank Conlan, Therese Lyon, Virginia Farmer",A number of swamp land men have died by strangulation and the inhabitants believe that an innocent man they hanged is seeking revenge on all of the male descendants of those responsible for...,6.2,528,,,,,36.0,18.0
79,tt0048171,Tutti in coperta,Hit the Deck,1955,1955-03-04,"Comedy, Musical, Romance",112,USA,English,Roy Rowland,"Sonya Levien, William Ludwig",Metro-Goldwyn-Mayer (MGM),"Jane Powell, Tony Martin, Debbie Reynolds, Walter Pidgeon, Vic Damone, Gene Raymond, Ann Miller, Russ Tamblyn, J. Carrol Naish, Kay Armen, Richard Anderson, Jane Darwell, Alan King, Henry Slate, The Jubalaires","Sailor Danny Xavier Smith and two other gobs try to save his sister Susan's virtue. She wants to get a role in the show ""Hit the Deck"". After wrecking the producers hotel suite, they land ...",6.6,709,$ 2300000,,,,26.0,11.0
